PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,AccHR_X,AccHR_Y,AccHR_Z,Gyr_X,Gyr_Y,Gyr_Z,GyrHR_X,GyrHR_Y,GyrHR_Z,Mag_X,Mag_Y,Mag_Z,VelInc_X,VelInc_Y,VelInc_Z,OriInc_q0,OriInc_q1,OriInc_q2,OriInc_q3,Pressure,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Mat[1][1],Mat[2][1],Mat[3][1],Mat[1][2],Mat[2][2],Mat[3][2],Mat[1][3],Mat[2][3],Mat[3][3],Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U,Temperature,GyrTemp_X,GyrTemp_Y,GyrTemp_Z
41293,1132264,0.072212,0.101621,9.989798,0.053283,-0.064846,0.202505,,,,-0.051317,-0.00561,-0.007397,,,,,,,0.00018,0.000257,0.024974,1,-0.000064,-0.000007,-0.000009,,0.99996,0.008377,-0.000946,-0.003028,0.960255,-0.105457,-0.347824,0.99998,-0.006071,0.001841,0.006039,0.999842,0.016759,-0.001942,-0.016747,0.999858,,,,,,,30.34,,,
41294,1132289,0.874652,-0.552899,9.490919,0.853538,-0.715948,-0.30578,,,,-0.022598,0.014023,0.008485,,,,,,,0.002187,-0.001381,0.023727,1,-0.000028,0.000018,0.000011,,0.99996,0.008348,-0.000929,-0.003017,0.956963,-0.103529,-0.346643,0.99998,-0.00605,0.001807,0.006019,0.999843,0.016701,-0.001908,-0.01669,0.999859,,,,,,,30.34,,,
41295,1132314,-0.882355,-0.181998,9.44688,-0.900904,-0.331686,-0.346661,,,,-0.054283,0.011935,-0.008386,,,,-0.218439,-0.256875,0.385698,-0.002205,-0.000452,0.023617,1,-0.000068,0.000015,-0.00001,100255,0.999961,0.00828,-0.000914,-0.003028,0.949137,-0.10186,-0.347883,0.99998,-0.006072,0.001778,0.006041,0.999845,0.016565,-0.001878,-0.016554,0.999861,,,,,,,30.34,,,
41296,1132339,-0.084092,-1.029247,9.434953,-0.108517,-1.183657,-0.37114,,,,-0.023006,-0.010158,0.001248,,,,,,,-0.000211,-0.002572,0.023588,1,-0.000029,-0.000013,0.000002,,0.999961,0.008251,-0.000927,-0.003028,0.945789,-0.103378,-0.347796,0.99998,-0.00607,0.001804,0.00604,0.999846,0.016506,-0.001904,-0.016495,0.999862,,,,,,,30.34,,,
41297,1132364,0.626127,-1.886612,9.148643,0.597423,-2.039322,-0.669977,,,,-0.036642,0.00222,0.001092,,,,,,,0.001565,-0.004714,0.022872,1,-0.000046,0.000003,0.000001,,0.999961,0.008204,-0.000925,-0.00302,0.94042,-0.103119,-0.346968,0.99998,-0.006056,0.0018,0.006025,0.999847,0.016413,-0.001899,-0.016401,0.999864,,,,,,,30.34,,,
41298,1132389,-0.13806,-1.368584,9.110637,-0.162737,-1.516976,-0.701025,,,,0.000387,0.018816,0.004724,,,,,,,-0.000344,-0.003421,0.022777,1,0,0.000024,0.000006,,0.999961,0.008204,-0.000902,-0.003015,0.940421,-0.100495,-0.346315,0.99998,-0.006044,0.001754,0.006015,0.999847,0.016413,-0.001853,-0.016402,0.999864,,,,,,,30.34,,,
41299,1132414,-0.585852,-2.069022,9.060378,-0.615361,-2.213225,-0.763449,,,,-0.011536,-0.005379,-0.002253,,,,-0.219407,-0.256874,0.383213,-0.001465,-0.005172,0.022651,1,-0.000014,-0.000007,-0.000003,100250,0.999961,0.008189,-0.000909,-0.003018,0.938717,-0.101321,-0.346719,0.99998,-0.006051,0.001768,0.006022,0.999848,0.016383,-0.001867,-0.016372,0.999864,,,,,,,30.35,,,
41300,1132439,0.355445,-0.743537,9.415854,0.333518,-0.901182,-0.384843,,,,0.03139,0.003204,0.005027,,,,,,,0.000889,-0.001861,0.023539,1,0.000039,0.000004,0.000006,,0.999961,0.008228,-0.000906,-0.003013,0.943159,-0.100934,-0.346059,0.99998,-0.00604,0.001762,0.00601,0.999846,0.01646,-0.001861,-0.01645,0.999863,,,,,,,30.35,,,
41301,1132464,0.261944,-0.713099,9.775853,0.239752,-0.875228,-0.024477,,,,-0.002436,0.006016,0.001318,,,,,,,0.000655,-0.001783,0.02444,1,-0.000003,0.000008,0.000002,,0.999961,0.008224,-0.000899,-0.003005,0.942683,-0.100132,-0.345185,0.99998,-0.006025,0.001748,0.005995,0.999847,0.016452,-0.001846,-0.016441,0.999863,,,,,,,30.35,,,
41302,1132489,-0.327541,-0.738116,9.564056,-0.349307,-0.893791,-0.237726,,,,0.010852,0.006422,0.008259,,,,,,,-0.000818,-0.001846,0.02391,1,0.000014,0.000008,0.00001,,0.999961,0.008237,-0.000891,-0.002995,0.944183,-0.099292,-0.344055,0.99998,-0.006005,0.001733,0.005975,0.999846,0.016478,-0.001832,-0.016468,0.999863,,,,,,,30.35,,,
41303,1132514,0.235126,-1.448867,8.93013,0.209993,-1.597342,-0.882322,,,,0.005531,-0.002353,0.002066,,,,-0.21608,-0.253434,0.383724,0.000588,-0.003622,0.022325,1,0.000007,-0.000003,0.000003,100247,0.999961,0.008243,-0.000895,-0.002993,0.944922,-0.099694,-0.343832,0.99998,-0.006001,0.00174,0.005971,0.999846,0.016491,-0.001839,-0.016481,0.999862,,,,,,,30.34,,,
41304,1132539,0.041251,-0.424938,9.183399,0.022124,-0.579194,-0.612691,,,,0.060072,0.006566,0.010743,,,,,,,0.000104,-0.001066,0.022958,1,0.000075,0.000008,0.000013,,0.999961,0.008317,-0.000887,-0.002973,0.953394,-0.098836,-0.341525,0.999981,-0.005961,0.001725,0.005931,0.999844,0.016639,-0.001824,-0.016629,0.99986,,,,,,,30.34,,,
41305,1132564,-0.286781,0.521954,10.001299,-0.301973,0.356277,0.220406,,,,0.020429,-0.000697,-0.00366,,,,,,,-0.000717,0.001304,0.025003,1,0.000026,-0.000001,-0.000005,,0.99996,0.008342,-0.000889,-0.002978,0.956268,-0.098988,-0.342119,0.999981,-0.005971,0.001728,0.005941,0.999843,0.016689,-0.001827,-0.016679,0.999859,,,,,,,30.34,,,
41306,1132589,0.266797,0.360728,9.924308,0.250759,0.191806,0.141709,,,,0.035732,-0.000063,0.005461,,,,,,,0.000667,0.0009,0.024811,1,0.000045,0,0.000007,,0.99996,0.008386,-0.00089,-0.002972,0.961333,-0.09907,-0.341405,0.999981,-0.005959,0.001729,0.005929,0.999842,0.016778,-0.001829,-0.016767,0.999858,,,,,,,30.34,,,
41307,1132614,0.150433,1.183347,9.80814,0.139933,1.017053,0.039211,,,,0.015777,0.009639,0.004194,,,,-0.217486,-0.25589,0.386692,0.000377,0.002957,0.02452,1,0.00002,0.000012,0.000005,100250,0.99996,0.008406,-0.000878,-0.002967,0.963539,-0.09776,-0.340849,0.999981,-0.005949,0.001706,0.005919,0.999841,0.016816,-0.001806,-0.016806,0.999857,,,,,,,30.35,,,
41308,1132639,-0.407473,0.458003,9.875533,-0.422339,0.294548,0.093416,,,,-0.002797,0.005395,-0.001609,,,,,,,-0.001018,0.001145,0.024689,1,-0.000003,0.000007,-0.000002,,0.99996,0.008402,-0.000872,-0.00297,0.963086,-0.097044,-0.341134,0.999981,-0.005954,0.001694,0.005925,0.999841,0.016808,-0.001794,-0.016798,0.999857,,,,,,,30.35,,,
41309,1132664,0.069556,0.192323,9.677364,0.05349,0.029463,-0.108387,,,,-0.002356,0.003532,-0.001065,,,,,,,0.000174,0.000481,0.024193,1,-0.000003,0.000004,-0.000001,,0.99996,0.008398,-0.000868,-0.002965,0.96262,-0.096592,-0.340621,0.999981,-0.005945,0.001686,0.005916,0.999842,0.0168,-0.001785,-0.01679,0.999858,,,,,,,30.35,,,
41310,1132689,0.298669,0.049461,9.561159,0.282049,-0.113243,-0.226598,,,,0.008706,0.003942,0.006109,,,,,,,0.000747,0.000123,0.023903,1,0.000011,0.000005,0.000008,,0.99996,0.008408,-0.000864,-0.002958,0.963813,-0.096102,-0.339804,0.999981,-0.005931,0.001677,0.005902,0.999841,0.016821,-0.001777,-0.016811,0.999857,,,,,,,30.35,,,
41311,1132714,-0.372827,0.8437,9.826872,-0.38501,0.680677,0.051319,,,,-0.001632,0.006338,0.000531,,,,-0.214661,-0.251466,0.383729,-0.000932,0.002109,0.024567,1,-0.000002,0.000008,0.000001,100253,0.99996,0.008406,-0.000856,-0.002958,0.963527,-0.095256,-0.339781,0.999981,-0.00593,0.001663,0.005901,0.999841,0.016816,-0.001762,-0.016806,0.999857,,,,,,,30.34,,,
41312,1132739,-0.006363,-0.130175,9.714026,-0.024556,-0.292589,-0.077257,,,,-0.015642,-0.005935,-0.006105,,,,,,,-0.000016,-0.000324,0.024285,1,-0.00002,-0.000007,-0.000008,,0.99996,0.008386,-0.000864,-0.002966,0.961235,-0.096152,-0.340737,0.999981,-0.005947,0.001678,0.005918,0.999842,0.016776,-0.001778,-0.016766,0.999858,,,,,,,30.34,,,
41313,1132764,0.237057,-0.285779,9.603249,0.218526,-0.447048,-0.190185,,,,-0.022288,0.005082,-0.000191,,,,,,,0.000593,-0.000713,0.024008,1,-0.000028,0.000006,0,,0.99996,0.008357,-0.000858,-0.00296,0.957915,-0.095479,-0.340051,0.999981,-0.005935,0.001666,0.005906,0.999843,0.016718,-0.001765,-0.016708,0.999859,,,,,,,30.34,,,
41314,1132789,0.069071,-0.904385,9.300554,0.04776,-1.060237,-0.503508,,,,0.004485,0.009737,0.004665,,,,,,,0.000173,-0.002261,0.023251,1,0.000006,0.000012,0.000006,,0.99996,0.008362,-0.000846,-0.002955,0.958504,-0.094156,-0.339427,0.999981,-0.005924,0.001643,0.005896,0.999843,0.016728,-0.001742,-0.016718,0.999859,,,,,,,30.34,,,
41315,1132814,-0.552483,-1.186434,9.151914,-0.575773,-1.335451,-0.6578,,,,-0.010976,-0.007214,-0.002013,,,,-0.216558,-0.25293,0.387183,-0.001382,-0.002965,0.02288,1,-0.000014,-0.000009,-0.000003,100252,0.99996,0.008348,-0.000856,-0.002958,0.956879,-0.095245,-0.3398,0.999981,-0.005931,0.001662,0.005902,0.999843,0.0167,-0.001761,-0.01669,0.999859,,,,,,,30.34,,,
41316,1132839,0.548462,-0.383645,9.351995,0.530059,-0.544848,-0.442668,,,,0.042001,0.007702,0.007426,,,,,,,0.001372,-0.000962,0.02338,1,0.000053,0.00001,0.000009,,0.99996,0.0084,-0.000847,-0.002949,0.962841,-0.09422,-0.338786,0.999981,-0.005913,0.001644,0.005884,0.999842,0.016804,-0.001744,-0.016794,0.999858,,,,,,,30.34,,,
41317,1132864,-0.204069,0.856072,10.123299,-0.216738,0.687676,0.348147,,,,-0.010183,-0.000431,0.00303,,,,,,,-0.00051,0.002141,0.025308,1,-0.000013,-0.000001,0.000004,,0.99996,0.008386,-0.000848,-0.00294,0.961251,-0.094345,-0.337669,0.999981,-0.005893,0.001647,0.005865,0.999842,0.016776,-0.001745,-0.016766,0.999858,,,,,,,30.34,,,
41318,1132889,0.018696,0.106055,9.93085,0.002101,-0.060426,0.143529,,,,-0.002633,0.002786,0.004455,,,,,,,0.000047,0.000265,0.024827,1,-0.000003,0.000003,0.000006,,0.99996,0.008382,-0.000845,-0.002935,0.96082,-0.094017,-0.337092,0.999981,-0.005883,0.001641,0.005855,0.999842,0.016769,-0.001739,-0.016759,0.999858,,,,,,,30.34,,,
41319,1132914,0.246341,-0.813957,9.095701,0.22586,-0.967323,-0.706517,,,,-0.008108,0.002562,0.002887,,,,-0.215132,-0.251954,0.385212,0.000616,-0.002034,0.022739,1,-0.00001,0.000003,0.000004,100248,0.99996,0.008372,-0.000842,-0.002932,0.959605,-0.093717,-0.33674,0.999981,-0.005877,0.001636,0.005849,0.999843,0.016747,-0.001734,-0.016738,0.999858,,,,,,,30.35,,,
41320,1132939,0.049139,0.040881,9.147547,0.033821,-0.114017,-0.640725,,,,0.033059,0.007307,0.010992,,,,,,,0.000123,0.0001,0.022869,1,0.000041,0.000009,0.000014,,0.99996,0.008412,-0.000834,-0.002918,0.964285,-0.092757,-0.335216,0.999982,-0.005851,0.001619,0.005823,0.999841,0.016829,-0.001717,-0.016819,0.999857,,,,,,,30.35,,,
41321,1132964,-0.367083,0.690225,9.933174,-0.380401,0.524738,0.155068,,,,0.009856,-0.00542,-0.003062,,,,,,,-0.000918,0.001725,0.024833,1,0.000012,-0.000007,-0.000004,,0.99996,0.008424,-0.000841,-0.002916,0.965567,-0.093582,-0.334928,0.999982,-0.005846,0.001633,0.005817,0.999841,0.016852,-0.001732,-0.016842,0.999857,,,,,,,30.35,,,
41322,1132989,0.407503,0.709395,10.063602,0.394129,0.5368,0.287094,,,,0.012598,-0.000729,0.002078,,,,,,,0.001019,0.001773,0.025159,1,0.000016,-0.000001,0.000003,,0.99996,0.008439,-0.000843,-0.002914,0.967318,-0.093752,-0.3347,0.999982,-0.005842,0.001636,0.005813,0.999841,0.016882,-0.001735,-0.016872,0.999856,,,,,,,30.35,,,
41323,1133014,0.389732,0.799182,9.769632,0.378001,0.632285,-0.005408,,,,-0.006534,0.012568,0.004932,,,,-0.215138,-0.250962,0.387187,0.000975,0.001998,0.024424,1,-0.000008,0.000016,0.000006,100247,0.99996,0.00843,-0.000828,-0.002908,0.966329,-0.092024,-0.334031,0.999982,-0.00583,0.001606,0.005802,0.999841,0.016865,-0.001704,-0.016855,0.999856,,,,,,,30.34,,,
41324,1133039,-0.66331,1.052269,9.846218,-0.673737,0.890774,0.073712,,,,-0.015278,0.005258,0.001883,,,,,,,-0.001658,0.002632,0.024615,1,-0.000019,0.000007,0.000002,,0.99996,0.008411,-0.000822,-0.002906,0.964087,-0.091336,-0.333817,0.999982,-0.005826,0.001594,0.005799,0.999842,0.016826,-0.001692,-0.016816,0.999857,,,,,,,30.34,,,
41325,1133064,0.196894,-0.264098,9.744472,0.178614,-0.427028,-0.048675,,,,-0.041218,-0.005162,-0.002806,,,,,,,0.000492,-0.000658,0.024361,1,-0.000052,-0.000006,-0.000004,,0.999961,0.008358,-0.000828,-0.002904,0.958053,-0.092125,-0.333533,0.999982,-0.005821,0.001608,0.005794,0.999843,0.01672,-0.001705,-0.016711,0.999859,,,,,,,30.34,,,
41326,1133089,0.512366,-0.064334,9.411444,0.496533,-0.223785,-0.377867,,,,-0.016113,0.012933,0.00891,,,,,,,0.001282,-0.00016,0.023529,1,-0.00002,0.000016,0.000011,,0.999961,0.008338,-0.000813,-0.002893,0.955691,-0.090354,-0.332293,0.999982,-0.0058,0.001577,0.005772,0.999844,0.016679,-0.001673,-0.01667,0.99986,,,,,,,30.34,,,
41327,1133114,-0.621274,-0.261824,9.414133,-0.638151,-0.413203,-0.380145,,,,-0.039887,0.008372,-0.004992,,,,-0.216619,-0.247495,0.387652,-0.001553,-0.000652,0.023535,1,-0.00005,0.00001,-0.000006,100254,0.999961,0.008287,-0.000803,-0.0029,0.949926,-0.089204,-0.333056,0.999982,-0.005813,0.001557,0.005786,0.999846,0.016579,-0.001653,-0.016569,0.999861,,,,,,,30.35,,,
41328,1133139,-0.196914,-0.624738,9.540329,-0.21635,-0.780392,-0.259281,,,,-0.024366,-0.000629,-0.002742,,,,,,,-0.000492,-0.00156,0.023851,1,-0.00003,-0.000001,-0.000003,,0.999961,0.008256,-0.000804,-0.002904,0.946384,-0.089348,-0.333518,0.999982,-0.005821,0.001559,0.005794,0.999847,0.016517,-0.001655,-0.016507,0.999862,,,,,,,30.35,,,
41329,1133164,0.82452,-1.804315,9.153329,0.799055,-1.959213,-0.664022,,,,-0.014174,0.001393,0.009545,,,,,,,0.002061,-0.00451,0.022883,1,-0.000018,0.000002,0.000012,,0.999962,0.008238,-0.000802,-0.002886,0.944221,-0.089226,-0.331449,0.999982,-0.005785,0.001557,0.005758,0.999848,0.016479,-0.001652,-0.01647,0.999863,,,,,,,30.35,,,
41330,1133189,-0.44757,-1.23599,9.034104,-0.469129,-1.381408,-0.775801,,,,-0.012927,0.010844,0.00117,,,,,,,-0.001118,-0.003089,0.022585,1,-0.000016,0.000014,0.000001,,0.999962,0.008221,-0.000789,-0.002885,0.942317,-0.087736,-0.331324,0.999982,-0.005783,0.001531,0.005757,0.999848,0.016446,-0.001626,-0.016437,0.999864,,,,,,,30.35,,,
41331,1133214,-0.413054,-0.756996,9.270988,-0.432329,-0.907778,-0.531158,,,,0.019958,0.00403,-0.002442,,,,-0.217082,-0.248973,0.388149,-0.001032,-0.001894,0.023177,1,0.000025,0.000005,-0.000003,100254,0.999962,0.008245,-0.000785,-0.002889,0.945123,-0.087214,-0.331732,0.999982,-0.00579,0.001522,0.005764,0.999848,0.016495,-0.001617,-0.016486,0.999863,,,,,,,30.34,,,
41332,1133239,0.430085,-1.069184,9.53108,0.408283,-1.228485,-0.274897,,,,-0.00277,-0.004265,0.001805,,,,,,,0.001075,-0.002673,0.023828,1,-0.000003,-0.000005,0.000002,,0.999962,0.008241,-0.000791,-0.002887,0.944674,-0.087889,-0.331551,0.999982,-0.005787,0.001534,0.005761,0.999848,0.016487,-0.001629,-0.016478,0.999863,,,,,,,30.34,,,
41333,1133264,0.37916,0.076564,9.575018,0.364587,-0.084067,-0.212196,,,,0.014719,0.012922,0.011305,,,,,,,0.000949,0.000191,0.023938,1,0.000018,0.000016,0.000014,,0.999962,0.008259,-0.000775,-0.002866,0.946644,-0.086121,-0.329159,0.999983,-0.005745,0.001503,0.005719,0.999847,0.016521,-0.001598,-0.016512,0.999863,,,,,,,30.34,,,
41334,1133289,-0.705971,-0.828348,9.331255,-0.725692,-0.977731,-0.472446,,,,-0.010532,-0.001267,-0.001967,,,,,,,-0.001765,-0.00207,0.023328,1,-0.000013,-0.000002,-0.000002,,0.999962,0.008245,-0.000777,-0.002869,0.945084,-0.086358,-0.329511,0.999983,-0.005751,0.001507,0.005725,0.999848,0.016494,-0.001602,-0.016485,0.999863,,,,,,,30.34,,,
41335,1133314,0.225366,-0.645153,9.155348,0.206805,-0.798753,-0.644053,,,,0.032859,-0.004344,0.009368,,,,-0.215164,-0.24849,0.388166,0.000563,-0.001615,0.022888,1,0.000041,-0.000005,0.000012,100248,0.999961,0.008286,-0.000783,-0.002858,0.949736,-0.087063,-0.328248,0.999983,-0.005729,0.00152,0.005703,0.999847,0.016575,-0.001614,-0.016566,0.999862,,,,,,,30.34,,,
41336,1133339,0.530138,-0.07158,9.439607,0.514901,-0.232817,-0.349868,,,,0.039224,0.009503,0.001759,,,,,,,0.001326,-0.000181,0.023599,1,0.000049,0.000012,0.000002,,0.999961,0.008334,-0.000772,-0.002856,0.955301,-0.085766,-0.328041,0.999983,-0.005725,0.001497,0.0057,0.999845,0.016672,-0.001592,-0.016664,0.99986,,,,,,,30.34,,,
41337,1133364,-0.681659,1.221665,10.014355,-0.690292,1.057745,0.244681,,,,0.015552,0.007463,0.000001,,,,,,,-0.001704,0.003053,0.025036,1,0.000019,0.000009,0,,0.999961,0.008353,-0.000763,-0.00285,0.957392,-0.084753,-0.327267,0.999983,-0.005712,0.001479,0.005686,0.999844,0.016709,-0.001574,-0.0167,0.999859,,,,,,,30.34,,,
41338,1133389,0.332035,0.138013,9.83994,0.317228,-0.02801,0.053635,,,,-0.00425,-0.00152,-0.001948,,,,,,,0.00083,0.000345,0.0246,1,-0.000005,-0.000002,-0.000002,,0.999961,0.008347,-0.000766,-0.002853,0.956731,-0.085026,-0.327618,0.999983,-0.005718,0.001484,0.005692,0.999844,0.016697,-0.001579,-0.016689,0.999859,,,,,,,30.34,,,
41339,1133414,0.272057,0.525821,9.611922,0.260329,0.363764,-0.167978,,,,0.000761,0.010508,0.008463,,,,-0.215627,-0.249969,0.388663,0.000681,0.001315,0.02403,1,0.000001,0.000013,0.000011,100253,0.999961,0.008347,-0.000753,-0.002843,0.956785,-0.083602,-0.326448,0.999983,-0.005698,0.001459,0.005672,0.999844,0.016698,-0.001554,-0.01669,0.999859,,,,,,,30.34,,,
41340,1133439,-0.349397,-0.029877,9.438933,-0.363687,-0.18525,-0.351099,,,,-0.003344,0.011877,0.004294,,,,,,,-0.000873,-0.000075,0.023597,1,-0.000004,0.000015,0.000005,,0.999961,0.008343,-0.000739,-0.002838,0.956253,-0.081972,-0.325873,0.999983,-0.005688,0.001431,0.005663,0.999845,0.016689,-0.001525,-0.016681,0.99986,,,,,,,30.34,,,
41341,1133464,-0.559417,-0.188171,9.465213,-0.575033,-0.341989,-0.327753,,,,-0.017048,-0.002199,-0.008999,,,,,,,-0.001399,-0.000469,0.023663,1,-0.000021,-0.000003,-0.000011,,0.999961,0.00832,-0.000742,-0.002842,0.953677,-0.082322,-0.32638,0.999983,-0.005696,0.001437,0.005672,0.999845,0.016644,-0.001531,-0.016636,0.99986,,,,,,,30.34,,,
41342,1133489,0.754773,-0.621205,9.361029,0.737426,-0.781872,-0.437358,,,,0.016376,0.011497,0.003874,,,,,,,0.001888,-0.001554,0.023402,1,0.00002,0.000014,0.000005,,0.999961,0.00834,-0.000728,-0.002838,0.955969,-0.080745,-0.325865,0.999983,-0.005687,0.001409,0.005663,0.999845,0.016684,-0.001504,-0.016676,0.99986,,,,,,,30.34,,,
41343,1133514,-0.461814,-0.472289,9.496572,-0.4785,-0.6274,-0.300961,,,,-0.011218,0.005984,-0.001185,,,,-0.217609,-0.24502,0.387631,-0.001154,-0.00118,0.023741,1,-0.000014,0.000007,-0.000001,100253,0.999961,0.008326,-0.000721,-0.00284,0.95431,-0.079945,-0.326089,0.999983,-0.005691,0.001395,0.005667,0.999845,0.016655,-0.00149,-0.016647,0.99986,,,,,,,30.34,,,
41344,1133539,-0.375705,-1.617884,9.240144,-0.398742,-1.769203,-0.576322,,,,-0.002046,-0.001957,0.000713,,,,,,,-0.000939,-0.004045,0.0231,1,-0.000003,-0.000002,0.000001,,0.999961,0.008323,-0.000724,-0.002839,0.953964,-0.080288,-0.326059,0.999983,-0.005691,0.001401,0.005667,0.999845,0.016649,-0.001496,-0.016641,0.99986,,,,,,,30.34,,,
41345,1133564,0.58542,-0.835652,8.947071,0.567595,-0.989715,-0.855227,,,,0.045741,0.006074,0.011512,,,,,,,0.001464,-0.002092,0.022367,1,0.000057,0.000008,0.000014,,0.999961,0.008379,-0.000717,-0.002818,0.960376,-0.079501,-0.323612,0.999983,-0.005648,0.001388,0.005624,0.999844,0.016761,-0.001482,-0.016753,0.999859,,,,,,,30.34,,,
41346,1133589,-0.365679,0.028853,9.591457,-0.379668,-0.130333,-0.197648,,,,0.012062,0.001688,0.001071,,,,,,,-0.000914,0.000071,0.023979,1,0.000015,0.000002,0.000001,,0.999961,0.008393,-0.000716,-0.002817,0.962051,-0.079322,-0.323522,0.999983,-0.005646,0.001384,0.005622,0.999843,0.01679,-0.001479,-0.016782,0.999858,,,,,,,30.34,,,
41347,1133614,-0.275573,0.55346,9.975468,-0.287359,0.386977,0.195258,,,,0.011251,-0.002466,0.001035,,,,-0.215685,-0.245029,0.388145,-0.000689,0.001383,0.024939,1,0.000014,-0.000003,0.000001,100247,0.99996,0.008407,-0.00072,-0.002817,0.96361,-0.079738,-0.323448,0.999983,-0.005645,0.001392,0.005621,0.999843,0.016817,-0.001486,-0.016809,0.999858,,,,,,,30.33,,,
41348,1133639,0.74799,-0.898549,9.371794,0.728876,-1.060962,-0.431415,,,,0.0178,-0.002435,0.004487,,,,,,,0.00187,-0.002247,0.023429,1,0.000022,-0.000003,0.000006,,0.99996,0.008429,-0.000723,-0.002812,0.966106,-0.080158,-0.322879,0.999983,-0.005635,0.001399,0.005611,0.999842,0.016861,-0.001494,-0.016853,0.999857,,,,,,,30.33,,,
41349,1133664,-0.215613,1.061746,9.420983,-0.223168,0.902766,-0.350351,,,,0.026933,0.013817,0.010576,,,,,,,-0.000538,0.002653,0.023553,1,0.000034,0.000017,0.000013,,0.99996,0.008461,-0.000707,-0.002791,0.969822,-0.07826,-0.320536,0.999983,-0.005594,0.001366,0.00557,0.999841,0.016926,-0.00146,-0.016918,0.999856,,,,,,,30.33,,,
41350,1133689,-0.291398,-0.045666,9.627658,-0.305921,-0.208348,-0.162659,,,,0.030469,-0.003803,-0.004566,,,,,,,-0.000729,-0.000116,0.024069,1,0.000038,-0.000005,-0.000006,,0.99996,0.008499,-0.000712,-0.002798,0.974135,-0.078854,-0.321267,0.999983,-0.005607,0.001376,0.005583,0.99984,0.017001,-0.001471,-0.016993,0.999855,,,,,,,30.33,,,
41351,1133714,0.323721,1.485467,9.974821,0.317317,1.313069,0.211461,,,,0.017343,0.000767,0.004049,,,,-0.213295,-0.243558,0.389646,0.000809,0.003713,0.024937,1,0.000022,0.000001,0.000005,100252,0.99996,0.00852,-0.000712,-0.002793,0.976566,-0.078814,-0.320753,0.999983,-0.005598,0.001376,0.005574,0.999839,0.017043,-0.001471,-0.017035,0.999854,,,,,,,30.34,,,
41352,1133739,0.806382,1.056146,9.899929,0.798289,0.882397,0.129858,,,,0.009166,0.013133,0.006563,,,,,,,0.002017,0.00264,0.02475,1,0.000011,0.000016,0.000008,,0.999959,0.008531,-0.000696,-0.002785,0.977825,-0.077009,-0.319849,0.999983,-0.005582,0.001344,0.005559,0.999839,0.017065,-0.001439,-0.017058,0.999853,,,,,,,30.34,,,
41353,1133764,-0.942346,2.10147,10.150996,-0.944966,1.934932,0.396089,,,,-0.033167,0.007199,0.003686,,,,,,,-0.002355,0.005256,0.025377,1,-0.000041,0.000009,0.000005,,0.99996,0.008488,-0.000687,-0.002774,0.972935,-0.076043,-0.318517,0.999984,-0.005559,0.001327,0.005536,0.99984,0.01698,-0.001421,-0.016972,0.999855,,,,,,,30.34,,,
41354,1133789,0.498316,-0.271705,9.484933,0.48322,-0.433771,-0.308037,,,,-0.034215,-0.001931,0.001671,,,,,,,0.001246,-0.000677,0.023712,1,-0.000043,-0.000002,0.000002,,0.99996,0.008445,-0.00069,-0.002772,0.967981,-0.076384,-0.31835,0.999984,-0.005556,0.001333,0.005533,0.999842,0.016894,-0.001427,-0.016886,0.999856,,,,,,,30.34,,,
41355,1133814,0.231821,0.127365,9.321228,0.219864,-0.03014,-0.465381,,,,-0.025481,0.014063,0.000436,,,,-0.215689,-0.244534,0.388637,0.00058,0.00032,0.023303,1,-0.000032,0.000018,0.000001,100245,0.99996,0.008413,-0.000673,-0.002772,0.964278,-0.074431,-0.318322,0.999984,-0.005556,0.001299,0.005533,0.999843,0.016829,-0.001392,-0.016822,0.999857,,,,,,,30.34,,,
41356,1133839,-0.390533,-0.870767,9.30656,-0.407788,-1.02392,-0.497506,,,,-0.023082,0.011609,-0.002141,,,,,,,-0.000976,-0.002176,0.023267,1,-0.000029,0.000015,-0.000003,,0.999961,0.008384,-0.000659,-0.002775,0.96092,-0.072824,-0.318668,0.999984,-0.005562,0.001271,0.00554,0.999844,0.01677,-0.001364,-0.016763,0.999858,,,,,,,30.34,,,
41357,1133864,-0.333379,-0.833215,9.445822,-0.351023,-0.98866,-0.35754,,,,-0.018752,-0.003086,-0.000128,,,,,,,-0.000834,-0.002082,0.023615,1,-0.000023,-0.000004,0,,0.999961,0.008359,-0.000663,-0.002769,0.958098,-0.073322,-0.317914,0.999984,-0.005549,0.00128,0.005526,0.999845,0.016721,-0.001372,-0.016714,0.99986,,,,,,,30.34,,,
41358,1133889,1.058852,-1.902744,8.931643,1.036441,-2.05855,-0.888055,,,,0.022694,0.006986,0.009941,,,,,,,0.002648,-0.004758,0.022329,1,0.000028,0.000009,0.000012,,0.999961,0.008387,-0.000655,-0.002757,0.961294,-0.072405,-0.316541,0.999984,-0.005525,0.001264,0.005503,0.999844,0.016777,-0.001356,-0.01677,0.999859,,,,,,,30.34,,,
