PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,VelInc_X,VelInc_Y,VelInc_Z,OriInc_q0,OriInc_q1,OriInc_q2,OriInc_q3,Pressure,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Mat[1][1],Mat[2][1],Mat[3][1],Mat[1][2],Mat[2][2],Mat[3][2],Mat[1][3],Mat[2][3],Mat[3][3]
21694,4666233,0.058031,-0.364507,10.585502,0.059035,-0.017363,0.007571,,,,0.000144,-0.000915,0.026464,1,0.000074,-0.000022,0.000009,,0.999957,0.008767,-0.002378,0.001835,1.004094,-0.27437,0.207849,0.999982,0.003628,0.004789,-0.003711,0.99984,0.017524,-0.004724,-0.017541,0.999835
21695,4666258,-0.053753,-0.515648,10.56735,0.086761,-0.020543,0.005675,,,,-0.000136,-0.001295,0.026418,1,0.000108,-0.000026,0.000007,,0.999956,0.008874,-0.002403,0.001841,1.016404,-0.277252,0.208458,0.999982,0.003638,0.004839,-0.003724,0.999836,0.017738,-0.004774,-0.017756,0.999831
21696,4666283,0.681111,2.044465,10.966296,0.095426,-0.024229,0.009369,,,,0.001701,0.005105,0.027417,1,0.000119,-0.00003,0.000012,,0.999955,0.008992,-0.002433,0.001852,1.029959,-0.280737,0.209694,0.999981,0.00366,0.0049,-0.003747,0.999832,0.017975,-0.004833,-0.017993,0.999827
21697,4666308,1.162428,2.824916,10.72944,0.044564,-0.003852,0.004783,-0.144464,-0.248355,0.406168,0.002906,0.007059,0.026824,1,0.000056,-0.000005,0.000006,100626,0.999954,0.009047,-0.002438,0.001858,1.036232,-0.281291,0.210324,0.999981,0.003671,0.004909,-0.003759,0.99983,0.018084,-0.004842,-0.018103,0.999825
21698,4666333,0.50269,2.418771,10.346069,0.037501,0.001911,0.001623,,,,0.001257,0.006045,0.025866,1,0.000047,0.000002,0.000002,,0.999954,0.009093,-0.002435,0.001859,1.041495,-0.281011,0.210517,0.999981,0.003674,0.004905,-0.003763,0.999828,0.018176,-0.004837,-0.018194,0.999823
21699,4666358,0.75937,2.083063,10.413332,0.027483,-0.002046,0.0003,,,,0.001898,0.005206,0.026034,1,0.000034,-0.000003,0,,0.999954,0.009126,-0.002437,0.001858,1.045321,-0.281234,0.210409,0.999981,0.003672,0.004908,-0.003761,0.999827,0.018243,-0.004841,-0.018261,0.999822
21700,4666383,0.285219,3.328128,10.735294,0.006887,0.009238,-0.001828,,,,0.000714,0.00832,0.026838,1,0.000009,0.000012,-0.000002,,0.999954,0.009134,-0.002426,0.001856,1.046201,-0.279896,0.210127,0.999981,0.003667,0.004885,-0.003756,0.999826,0.018258,-0.004817,-0.018276,0.999821
21701,4666408,0.06444,2.243011,10.62113,-0.027251,0.007766,-0.006597,-0.148745,-0.251785,0.408122,0.000162,0.005609,0.026552,1,-0.000034,0.00001,-0.000008,100637,0.999954,0.009099,-0.002416,0.001847,1.042195,-0.278757,0.209158,0.999981,0.00365,0.004865,-0.003738,0.999827,0.018189,-0.004798,-0.018206,0.999823
21702,4666433,-0.355993,1.720403,10.7708,-0.028943,0.00406,-0.010312,,,,-0.00089,0.004303,0.026927,1,-0.000036,0.000005,-0.000013,,0.999954,0.009062,-0.002411,0.001834,1.037948,-0.278139,0.207648,0.999982,0.003624,0.004854,-0.003711,0.999829,0.018114,-0.004788,-0.018132,0.999824
21703,4666458,1.013064,1.605701,10.355542,-0.038415,0.013722,-0.006717,,,,0.002534,0.004017,0.025888,1,-0.000048,0.000017,-0.000008,,0.999955,0.009013,-0.002393,0.001826,1.032349,-0.276085,0.206733,0.999982,0.003608,0.004819,-0.003694,0.999831,0.018017,-0.004753,-0.018034,0.999826
21704,4666483,-0.474856,1.554711,9.872335,-0.059824,0.02064,-0.015663,,,,-0.001186,0.003891,0.02468,1,-0.000075,0.000026,-0.00002,,0.999956,0.008937,-0.002367,0.001806,1.023683,-0.273079,0.204499,0.999982,0.003569,0.004766,-0.003654,0.999834,0.017865,-0.004702,-0.017883,0.999829
21705,4666508,-0.591786,0.114353,9.676266,-0.06443,0.012844,-0.021109,-0.145881,-0.25082,0.40468,-0.001479,0.00029,0.024191,1,-0.000081,0.000016,-0.000026,100633,0.999956,0.008856,-0.002351,0.001779,1.014361,-0.271176,0.201464,0.999983,0.003516,0.004733,-0.003599,0.999837,0.017703,-0.00467,-0.01772,0.999832
21706,4666533,0.301171,0.086373,9.749142,-0.055414,0.003769,-0.011973,,,,0.000753,0.000219,0.024373,1,-0.000069,0.000005,-0.000015,,0.999957,0.008786,-0.002346,0.001763,1.006324,-0.270596,0.199714,0.999983,0.003486,0.004723,-0.003568,0.999839,0.017563,-0.004661,-0.017579,0.999834
21707,4666558,0.215505,-1.079061,9.278764,-0.060935,0.019477,-0.007711,,,,0.00054,-0.002694,0.023197,1,-0.000076,0.000024,-0.00001,,0.999958,0.008709,-0.002321,0.001754,0.997504,-0.267716,0.198657,0.999983,0.003467,0.004673,-0.003548,0.999842,0.017409,-0.004611,-0.017425,0.999837
21708,4666583,-0.559008,-0.859835,9.596371,-0.051752,0.006009,-0.01739,,,,-0.001397,-0.002146,0.023991,1,-0.000065,0.000008,-0.000022,,0.999958,0.008643,-0.002313,0.001732,0.989995,-0.266803,0.196136,0.999983,0.003423,0.004657,-0.003503,0.999845,0.017278,-0.004597,-0.017294,0.99984
21709,4666608,0.077214,-1.984527,9.549779,-0.030187,0.003581,-0.015268,-0.14968,-0.25475,0.405157,0.000193,-0.00496,0.023875,1,-0.000038,0.000004,-0.000019,100631,0.999959,0.008605,-0.002309,0.001712,0.985573,-0.266242,0.193914,0.999984,0.003384,0.004647,-0.003464,0.999846,0.0172,-0.004588,-0.017216,0.999841
21710,4666633,0.651687,-1.328525,9.229324,-0.015204,0.015477,-0.005166,,,,0.00163,-0.00332,0.023073,1,-0.000019,0.000019,-0.000006,,0.999959,0.008585,-0.002289,0.001705,0.983291,-0.264003,0.193168,0.999984,0.003371,0.004608,-0.00345,0.999847,0.017161,-0.004549,-0.017176,0.999842
21711,4666658,-1.007507,-1.556568,8.908417,-0.021112,0.004946,-0.00433,,,,-0.002519,-0.00389,0.022271,1,-0.000026,0.000006,-0.000005,,0.999959,0.008557,-0.002282,0.0017,0.980168,-0.263213,0.192592,0.999984,0.003361,0.004594,-0.003439,0.999848,0.017106,-0.004536,-0.017122,0.999843
21712,4666683,-0.524135,-3.527237,9.303472,0.027367,-0.01356,-0.013429,,,,-0.001311,-0.00882,0.023258,1,0.000034,-0.000017,-0.000017,,0.999959,0.008591,-0.002299,0.001683,0.98399,-0.265112,0.190591,0.999984,0.003326,0.004627,-0.003405,0.999847,0.017173,-0.004569,-0.017188,0.999842
21713,4666708,0.032837,-1.411759,10.690517,0.05314,-0.014396,0.005715,-0.149234,-0.252287,0.402675,0.000081,-0.003533,0.026726,1,0.000066,-0.000018,0.000007,100635,0.999958,0.008656,-0.002317,0.00169,0.99149,-0.267178,0.19133,0.999984,0.003339,0.004663,-0.00342,0.999844,0.017304,-0.004605,-0.017319,0.999839
21714,4666733,-0.529616,-1.275381,11.029013,0.051195,-0.008111,0.008061,,,,-0.001325,-0.003192,0.027572,1,0.000064,-0.00001,0.00001,,0.999958,0.008719,-0.002327,0.0017,0.99871,-0.26835,0.192419,0.999984,0.003358,0.004684,-0.003439,0.999842,0.01743,-0.004624,-0.017446,0.999837
21715,4666758,-0.491154,-0.606705,10.283767,0.069483,-0.019963,0.000627,,,,-0.001229,-0.001521,0.025709,1,0.000087,-0.000025,0.000001,,0.999957,0.008805,-0.002351,0.001699,1.008553,-0.271139,0.192341,0.999983,0.003357,0.004732,-0.00344,0.999839,0.017601,-0.004672,-0.017617,0.999834
21716,4666783,0.886683,-0.019823,10.166248,0.078543,-0.030224,0.012548,,,,0.002215,-0.000054,0.025416,1,0.000098,-0.000038,0.000016,,0.999956,0.008902,-0.002389,0.001714,1.019688,-0.275489,0.194017,0.999983,0.003386,0.004808,-0.003471,0.999836,0.017796,-0.004747,-0.017812,0.99983
21717,4666808,1.278372,2.833788,10.495378,0.078181,0.002014,0.010148,-0.149227,-0.251783,0.407622,0.003196,0.007079,0.02624,1,0.000098,0.000003,0.000013,100635,0.999955,0.008999,-0.002386,0.001727,1.030771,-0.275217,0.195431,0.999983,0.003411,0.004803,-0.003497,0.999832,0.017989,-0.004741,-0.018006,0.999827
21718,4666833,0.710798,2.082112,9.579678,0.030946,0.007806,-0.000545,,,,0.001777,0.005203,0.02395,1,0.000039,0.00001,-0.000001,,0.999955,0.009037,-0.002376,0.001726,1.035097,-0.274088,0.195329,0.999983,0.003409,0.004784,-0.003495,0.999831,0.018065,-0.004721,-0.018081,0.999826
21719,4666858,0.161758,3.077605,9.434075,0.031448,-0.003617,0.00019,,,,0.000404,0.007692,0.023586,1,0.000039,-0.000005,0,,0.999954,0.009075,-0.00238,0.001725,1.039492,-0.274536,0.195222,0.999983,0.003407,0.004792,-0.003494,0.999829,0.018141,-0.004729,-0.018158,0.999824
21720,4666883,0.730885,3.252631,10.509841,0.006039,-0.003307,0.00555,,,,0.001827,0.008131,0.026275,1,0.000008,-0.000004,0.000007,,0.999954,0.009082,-0.002384,0.001732,1.040246,-0.275015,0.195964,0.999983,0.00342,0.0048,-0.003507,0.999829,0.018155,-0.004737,-0.018171,0.999824
21721,4666908,0.81446,3.127649,10.748508,-0.044172,0.007599,0.001545,-0.146833,-0.250807,0.408136,0.002037,0.007822,0.02687,1,-0.000055,0.000009,0.000002,100630,0.999955,0.009026,-0.002375,0.001733,1.03381,-0.27392,0.196161,0.999983,0.003424,0.004781,-0.003509,0.999831,0.018042,-0.004718,-0.018059,0.999826
21722,4666933,-0.286572,0.621443,9.994806,-0.032081,0.017492,-0.005354,,,,-0.000715,0.001556,0.024987,1,-0.00004,0.000022,-0.000007,,0.999955,0.008985,-0.002353,0.001726,1.029111,-0.271391,0.195394,0.999983,0.00341,0.004737,-0.003495,0.999833,0.01796,-0.004675,-0.017976,0.999827
21723,4666958,-0.125067,1.294143,10.40793,-0.024383,0.005002,-0.008988,,,,-0.000312,0.003237,0.02602,1,-0.00003,0.000006,-0.000011,,0.999956,0.008953,-0.002346,0.001715,1.025526,-0.270584,0.194111,0.999983,0.003388,0.004723,-0.003472,0.999834,0.017898,-0.004661,-0.017914,0.999829
21724,4666983,0.169564,1.79853,10.760711,-0.029434,0.021837,-0.001654,,,,0.000425,0.004498,0.026901,1,-0.000037,0.000027,-0.000002,,0.999956,0.008915,-0.002319,0.001713,1.021203,-0.267443,0.193886,0.999983,0.003384,0.004668,-0.003467,0.999835,0.017822,-0.004607,-0.017838,0.99983
21725,4667008,-0.891718,0.830397,10.276235,-0.084147,0.008822,-0.010051,-0.146815,-0.252288,0.408638,-0.002229,0.002081,0.02569,1,-0.000105,0.000011,-0.000013,100634,0.999957,0.008809,-0.002308,0.0017,1.009049,-0.266144,0.192424,0.999983,0.003358,0.004645,-0.00344,0.999839,0.01761,-0.004585,-0.017626,0.999834
21726,4667033,0.099166,-1.507236,9.605474,-0.045861,0.006989,-0.015,,,,0.000248,-0.003765,0.024014,1,-0.000057,0.000009,-0.000019,,0.999958,0.008751,-0.002299,0.00168,1.002382,-0.265095,0.190249,0.999984,0.00332,0.004627,-0.003401,0.999841,0.017494,-0.004568,-0.017509,0.999836
21727,4667058,-0.190701,-0.888474,9.810814,-0.025274,0.01265,-0.015458,,,,-0.000476,-0.00222,0.024527,1,-0.000032,0.000016,-0.000019,,0.999958,0.008719,-0.002282,0.001661,0.998676,-0.263175,0.188107,0.999984,0.003283,0.004593,-0.003363,0.999843,0.017429,-0.004535,-0.017444,0.999838
21728,4667083,-0.224537,-1.912941,9.688004,-0.032495,0.008421,-0.023806,,,,-0.000561,-0.00478,0.02422,1,-0.000041,0.000011,-0.00003,,0.999959,0.008677,-0.002271,0.001631,0.99393,-0.2619,0.184674,0.999985,0.003223,0.004571,-0.003302,0.999844,0.017346,-0.004514,-0.017361,0.999839
21729,4667108,-1.185112,-1.564109,9.131045,-0.013876,0.007436,-0.017802,-0.15066,-0.253762,0.402173,-0.002963,-0.003909,0.022828,1,-0.000017,0.000009,-0.000022,100632,0.999959,0.008659,-0.002262,0.001609,0.991846,-0.260781,0.182098,0.999985,0.003178,0.004551,-0.003257,0.999845,0.01731,-0.004496,-0.017325,0.99984
21730,4667133,-0.37666,-2.838893,9.059965,0.026665,-0.014539,-0.003085,,,,-0.000943,-0.007099,0.022649,1,0.000033,-0.000018,-0.000004,,0.999958,0.008691,-0.00228,0.001604,0.99556,-0.262846,0.181576,0.999985,0.003169,0.004588,-0.003248,0.999844,0.017375,-0.004532,-0.017389,0.999839
21731,4667158,-0.113253,-0.976722,9.722978,0.02872,-0.027409,0.001081,,,,-0.000285,-0.002444,0.024307,1,0.000036,-0.000034,0.000001,,0.999958,0.008726,-0.002314,0.001606,0.999572,-0.266703,0.181667,0.999984,0.003171,0.004655,-0.003251,0.999842,0.017445,-0.004599,-0.01746,0.999837
21732,4667183,0.870244,-2.183962,9.404068,0.0502,-0.014171,0.005654,,,,0.002175,-0.005463,0.02351,1,0.000063,-0.000018,0.000007,,0.999957,0.008788,-0.002331,0.001612,1.006652,-0.268737,0.182397,0.999984,0.003183,0.00469,-0.003265,0.99984,0.017568,-0.004634,-0.017583,0.999835
21733,4667208,0.38542,-0.122973,9.738986,0.07379,-0.006625,0.005651,-0.152585,-0.252756,0.405615,0.000963,-0.000312,0.024347,1,0.000092,-0.000008,0.000007,100636,0.999957,0.00888,-0.002339,0.001619,1.01711,-0.26969,0.183145,0.999984,0.003196,0.004707,-0.00328,0.999837,0.017751,-0.004649,-0.017766,0.999831
21734,4667233,0.612825,-0.358849,10.158749,0.063878,-0.00927,0.003754,,,,0.001531,-0.000901,0.025397,1,0.00008,-0.000012,0.000005,,0.999956,0.008958,-0.002351,0.001623,1.02615,-0.271017,0.183614,0.999984,0.003205,0.00473,-0.003289,0.999834,0.017909,-0.004672,-0.017924,0.999829
21735,4667240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21736,4667258,0.037405,1.148524,10.50565,0.058631,-0.014213,0.001711,,,,0.000093,0.002867,0.026265,1,0.000073,-0.000018,0.000002,,0.999955,0.009031,-0.002368,0.001626,1.034438,-0.272987,0.183849,0.999984,0.003209,0.004765,-0.003294,0.999832,0.018053,-0.004706,-0.018069,0.999826
21737,4667283,0.955476,1.032569,10.296902,0.061198,-0.00972,0.009849,,,,0.002388,0.002578,0.025743,1,0.000076,-0.000012,0.000012,,0.999954,0.009106,-0.00238,0.001638,1.04309,-0.274395,0.18519,0.999984,0.003232,0.004789,-0.003319,0.999829,0.018204,-0.004729,-0.01822,0.999823
21738,4667308,0.388834,2.648243,10.590187,0.05457,-0.004834,0.00545,-0.152118,-0.251274,0.407097,0.000972,0.006617,0.026476,1,0.000068,-0.000006,0.000007,100636,0.999954,0.009174,-0.002386,0.001644,1.050795,-0.275092,0.185913,0.999983,0.003245,0.004801,-0.003332,0.999827,0.018339,-0.004741,-0.018354,0.999821
21739,4667333,0.266948,2.305741,10.68402,0.011172,-0.000849,-0.009671,,,,0.000667,0.005764,0.02671,1,0.000014,-0.000001,-0.000012,,0.999954,0.009187,-0.002386,0.001632,1.052294,-0.275178,0.184481,0.999984,0.00322,0.004803,-0.003307,0.999826,0.018365,-0.004743,-0.01838,0.99982
21740,4667358,0.341774,1.740428,10.38967,0.017828,0.018226,-0.011501,,,,0.000856,0.00435,0.025974,1,0.000022,0.000023,-0.000014,,0.999954,0.009208,-0.002363,0.001617,1.054752,-0.272469,0.182751,0.999984,0.00319,0.004755,-0.003277,0.999825,0.018408,-0.004696,-0.018423,0.999819
21741,4667383,-0.866634,1.933517,10.423234,0.002126,0.005142,-0.008187,,,,-0.002166,0.004834,0.026058,1,0.000003,0.000006,-0.00001,,0.999954,0.00921,-0.002356,0.001606,1.054955,-0.271701,0.181547,0.999984,0.003169,0.004742,-0.003255,0.999825,0.018411,-0.004683,-0.018426,0.999819
21742,4667408,-0.78507,1.949216,10.195366,-0.009353,0.003653,-0.01137,-0.155497,-0.248276,0.414475,-0.001962,0.004874,0.025488,1,-0.000012,0.000005,-0.000014,100630,0.999954,0.009197,-0.002352,0.001591,1.053515,-0.271138,0.179884,0.999984,0.00314,0.004732,-0.003226,0.999826,0.018386,-0.004674,-0.018401,0.99982
21743,4667433,0.382972,1.106586,9.496352,-0.035152,-0.004725,-0.014436,,,,0.000957,0.002769,0.023741,1,-0.000044,-0.000006,-0.000018,,0.999954,0.009152,-0.002357,0.001573,1.048382,-0.271767,0.17776,0.999984,0.003102,0.004743,-0.003189,0.999827,0.018296,-0.004686,-0.018311,0.999821
21744,4667458,-0.292095,1.056227,9.309033,-0.021629,0.007614,-0.017163,,,,-0.00073,0.002642,0.023272,1,-0.000027,0.00001,-0.000021,,0.999954,0.009125,-0.002347,0.001552,1.045198,-0.270562,0.175409,0.999984,0.003061,0.004722,-0.003147,0.999829,0.018241,-0.004666,-0.018255,0.999823
21745,4667483,0.170146,0.725471,9.615263,-0.044619,-0.000262,-0.023916,,,,0.000425,0.001816,0.024038,1,-0.000056,0,-0.00003,,0.999955,0.009068,-0.002347,0.001522,1.038715,-0.270528,0.171939,0.999985,0.003001,0.004722,-0.003086,0.999831,0.018128,-0.004666,-0.018142,0.999825
21746,4667508,0.396728,-0.724469,9.735919,-0.041839,0.005249,-0.030532,-0.15643,-0.249744,0.418928,0.000992,-0.001809,0.02434,1,-0.000052,0.000007,-0.000038,100632,0.999956,0.009015,-0.00234,0.001483,1.032635,-0.269687,0.167535,0.999985,0.002924,0.004707,-0.003008,0.999833,0.018022,-0.004653,-0.018036,0.999827
21747,4667533,-0.53335,-1.525622,9.883157,-0.025249,0.006121,-0.018805,,,,-0.001333,-0.003812,0.024708,1,-0.000032,0.000008,-0.000024,,0.999956,0.008982,-0.002332,0.001459,1.028923,-0.268752,0.164813,0.999985,0.002876,0.004691,-0.00296,0.999835,0.017957,-0.004638,-0.017971,0.999828
21748,4667558,-0.41397,-2.117424,10.422943,-0.003345,-0.015642,-0.012286,,,,-0.001036,-0.005293,0.026057,1,-0.000004,-0.00002,-0.000015,,0.999956,0.008977,-0.002351,0.001445,1.028356,-0.270892,0.163121,0.999985,0.002847,0.004728,-0.002931,0.999835,0.017947,-0.004676,-0.017961,0.999828
21749,4667583,0.791186,-1.303269,10.68603,0.027557,-0.014001,-0.000529,,,,0.001977,-0.00326,0.026715,1,0.000034,-0.000018,-0.000001,,0.999956,0.009011,-0.002368,0.001444,1.032197,-0.272886,0.162965,0.999985,0.002844,0.004763,-0.00293,0.999834,0.018014,-0.004711,-0.018028,0.999826
21750,4667608,1.128204,-0.169169,10.358347,0.015049,0.002509,-0.001462,-0.161218,-0.251696,0.417406,0.002821,-0.000424,0.025896,1,0.000019,0.000003,-0.000002,100635,0.999955,0.009029,-0.002365,0.001441,1.034246,-0.272513,0.162717,0.999985,0.00284,0.004756,-0.002925,0.999833,0.01805,-0.004704,-0.018063,0.999826
21751,4667633,-0.170577,-0.532763,9.764533,0.020909,-0.00108,-0.00643,,,,-0.000427,-0.001333,0.024411,1,0.000026,-0.000001,-0.000008,,0.999955,0.009054,-0.002366,0.001433,1.037138,-0.272641,0.161749,0.999985,0.002823,0.004758,-0.002909,0.999832,0.0181,-0.004707,-0.018114,0.999825
21752,4667658,0.565145,-0.278895,10.26759,0.047455,-0.008178,-0.00347,,,,0.001412,-0.0007,0.025669,1,0.000059,-0.00001,-0.000004,,0.999955,0.009112,-0.002376,0.001428,1.043835,-0.273734,0.161182,0.999985,0.002813,0.004778,-0.0029,0.99983,0.018217,-0.004725,-0.018231,0.999823
21753,4667683,0.804532,1.413704,10.696956,0.02087,0.010825,0.004455,,,,0.002012,0.003533,0.026743,1,0.000026,0.000014,0.000006,,0.999955,0.009137,-0.002362,0.001434,1.046714,-0.272185,0.161803,0.999985,0.002824,0.004751,-0.00291,0.999829,0.018267,-0.004698,-0.018281,0.999822
21754,4667708,-0.342649,0.52541,9.732749,0.011995,0.006717,0.002003,-0.162235,-0.247249,0.415396,-0.000856,0.001313,0.024332,1,0.000015,0.000008,0.000003,100636,0.999954,0.009152,-0.002354,0.001436,1.048323,-0.271218,0.162063,0.999985,0.002829,0.004734,-0.002915,0.999829,0.018295,-0.004681,-0.018309,0.999822
21755,4667733,-0.468147,0.62282,9.332541,0.030648,-0.002609,-0.000949,,,,-0.001171,0.001555,0.023331,1,0.000038,-0.000003,-0.000001,,0.999954,0.009189,-0.002357,0.001434,1.052606,-0.27158,0.161876,0.999985,0.002825,0.00474,-0.002912,0.999827,0.01837,-0.004687,-0.018384,0.99982
21756,4667758,0.629839,2.368872,9.602713,0.021469,0.004283,-0.001273,,,,0.001575,0.005921,0.024007,1,0.000027,0.000005,-0.000002,,0.999954,0.009215,-0.002351,0.001432,1.055581,-0.270894,0.161621,0.999985,0.002821,0.004728,-0.002907,0.999826,0.018422,-0.004675,-0.018436,0.999819
21757,4667783,-0.387489,2.109621,9.046011,-0.017492,0.016595,-0.012414,,,,-0.000968,0.005275,0.022615,1,-0.000022,0.000021,-0.000016,,0.999954,0.009192,-0.00233,0.001416,1.052976,-0.268475,0.159843,0.999985,0.00279,0.004686,-0.002875,0.999827,0.018377,-0.004634,-0.01839,0.99982
21758,4667808,-0.576079,1.566266,8.698349,-0.02066,0.003567,-0.019878,-0.162177,-0.252188,0.415914,-0.00144,0.003917,0.021746,1,-0.000026,0.000004,-0.000025,100630,0.999954,0.009165,-0.002325,0.001391,1.049922,-0.267902,0.156961,0.999985,0.002739,0.004676,-0.002825,0.999828,0.018323,-0.004625,-0.018336,0.999821
21759,4667833,-0.181084,0.732671,9.144876,-0.023144,-0.006551,-0.019456,,,,-0.000453,0.001833,0.022862,1,-0.000029,-0.000008,-0.000024,,0.999955,0.009136,-0.002333,0.001366,1.046512,-0.268779,0.154113,0.999986,0.00269,0.004691,-0.002775,0.99983,0.018264,-0.004641,-0.018277,0.999822
21760,4667858,-0.303201,1.425082,9.983364,-0.050914,-0.000726,-0.013058,,,,-0.000758,0.003566,0.024958,1,-0.000064,-0.000001,-0.000016,,0.999955,0.009071,-0.002333,0.001351,1.039132,-0.268781,0.152334,0.999986,0.002659,0.004691,-0.002743,0.999832,0.018135,-0.004642,-0.018148,0.999825
21761,4667883,0.227752,-0.421587,9.713634,-0.041156,0.005802,-0.012195,,,,0.00057,-0.001051,0.024284,1,-0.000051,0.000007,-0.000015,,0.999956,0.009019,-0.002326,0.001335,1.033138,-0.267909,0.150558,0.999986,0.002628,0.004676,-0.002712,0.999834,0.01803,-0.004628,-0.018043,0.999827
21762,4667908,-0.307861,-0.74379,9.43513,-0.035638,0.006024,-0.017251,-0.162649,-0.252178,0.419374,-0.000769,-0.001857,0.023588,1,-0.000045,0.000008,-0.000022,100642,0.999956,0.008973,-0.002318,0.001313,1.027937,-0.266991,0.148059,0.999986,0.002584,0.00466,-0.002667,0.999836,0.01794,-0.004613,-0.017952,0.999828
21763,4667933,-0.412571,-1.592029,9.917399,-0.020935,-0.008178,-0.017974,,,,-0.001032,-0.003979,0.024794,1,-0.000026,-0.00001,-0.000022,,0.999957,0.008946,-0.002328,0.00129,1.024855,-0.268047,0.145483,0.999986,0.002539,0.004678,-0.002622,0.999837,0.017886,-0.004632,-0.017898,0.999829
21764,4667958,0.203113,-1.758479,10.86791,0.019198,-0.016311,-0.00855,,,,0.000507,-0.004398,0.02717,1,0.000024,-0.00002,-0.000011,,0.999956,0.008969,-0.002348,0.001279,1.027503,-0.270351,0.144172,0.999986,0.002516,0.004719,-0.0026,0.999836,0.017932,-0.004673,-0.017944,0.999828
21765,4667983,0.663035,-0.691076,10.765723,0.01244,0.003939,-0.002019,,,,0.001658,-0.001729,0.026914,1,0.000016,0.000005,-0.000003,,0.999956,0.008984,-0.002343,0.001276,1.029179,-0.269772,0.143849,0.999986,0.002511,0.004708,-0.002595,0.999836,0.017961,-0.004663,-0.017973,0.999828
21766,4668008,0.254607,-1.297804,9.626639,0.031907,0.006624,0.00222,-0.164564,-0.252161,0.422326,0.000637,-0.003246,0.024066,1,0.00004,0.000008,0.000003,100640,0.999956,0.009023,-0.002334,0.001279,1.03364,-0.268819,0.144139,0.999986,0.002516,0.004692,-0.0026,0.999834,0.018039,-0.004646,-0.018051,0.999826
21767,4668033,0.012225,0.415915,9.26214,0.038847,-0.00896,0.001032,,,,0.00003,0.001038,0.023155,1,0.000049,-0.000011,0.000001,,0.999955,0.009071,-0.002346,0.00128,1.039096,-0.270095,0.144219,0.999986,0.002517,0.004714,-0.002602,0.999832,0.018134,-0.004668,-0.018146,0.999825
21768,4668058,1.109147,1.143324,9.34232,0.043008,0.00375,0.005738,,,,0.002773,0.002856,0.023356,1,0.000054,0.000005,0.000007,,0.999955,0.009123,-0.00234,0.001287,1.045152,-0.269504,0.145029,0.999986,0.002531,0.004704,-0.002617,0.99983,0.01824,-0.004657,-0.018252,0.999823
21769,4668083,0.29755,1.746331,9.132525,0.006919,0.004127,0.00594,,,,0.000744,0.004365,0.022831,1,0.000009,0.000005,0.000007,,0.999955,0.009131,-0.002335,0.001294,1.046032,-0.268919,0.145846,0.999986,0.002545,0.004693,-0.002631,0.99983,0.018255,-0.004646,-0.018268,0.999823
21770,4668108,0.42264,0.957464,9.200759,0.022943,0.002731,0.004435,-0.164092,-0.251672,0.421338,0.001057,0.002392,0.023002,1,0.000029,0.000003,0.000006,100641,0.999955,0.009159,-0.002332,0.001299,1.049207,-0.268529,0.146444,0.999986,0.002556,0.004687,-0.002641,0.999829,0.018311,-0.004639,-0.018323,0.999822
21771,4668133,0.292254,1.925305,10.162423,0.004963,-0.002885,0.004625,,,,0.00073,0.004813,0.025406,1,0.000006,-0.000004,0.000006,,0.999955,0.009164,-0.002335,0.001305,1.049807,-0.268944,0.147054,0.999986,0.002567,0.004694,-0.002652,0.999829,0.018321,-0.004646,-0.018334,0.999821
21772,4668158,0.278538,0.979619,9.961111,-0.027537,0.015733,0.001594,,,,0.000697,0.002451,0.024903,1,-0.000034,0.00002,0.000002,,0.999955,0.009129,-0.002315,0.001306,1.045765,-0.266629,0.147253,0.999986,0.00257,0.004654,-0.002655,0.99983,0.018251,-0.004606,-0.018263,0.999823
21773,4668183,-0.420021,0.629597,9.747578,0.009983,0.006842,0.000352,,,,-0.00105,0.001573,0.024369,1,0.000012,0.000009,0,,0.999955,0.00914,-0.002306,0.001306,1.047087,-0.26564,0.147277,0.999986,0.00257,0.004636,-0.002655,0.99983,0.018274,-0.004589,-0.018286,0.999822
21774,4668208,0.284084,1.683833,9.33605,-0.017206,0.008268,0.002512,-0.169378,-0.251641,0.421782,0.000711,0.004211,0.02334,1,-0.000022,0.00001,0.000003,100635,0.999955,0.009118,-0.002296,0.001309,1.044513,-0.264452,0.147614,0.999986,0.002576,0.004616,-0.00266,0.99983,0.018229,-0.004568,-0.018241,0.999823
21775,4668233,-0.540752,0.627609,9.51512,-0.025025,0.010552,-0.003894,,,,-0.001351,0.001571,0.023788,1,-0.000031,0.000013,-0.000005,,0.999955,0.009086,-0.002283,0.001304,1.040823,-0.262921,0.147039,0.999986,0.002566,0.004589,-0.002649,0.999832,0.018165,-0.004541,-0.018177,0.999825
21776,4668258,-0.393917,0.344733,9.936235,-0.034739,0.008153,-0.016288,,,,-0.000984,0.000864,0.024841,1,-0.000043,0.00001,-0.00002,,0.999956,0.009041,-0.002272,0.001284,1.035765,-0.261645,0.144809,0.999986,0.002527,0.004567,-0.00261,0.999833,0.018076,-0.00452,-0.018088,0.999826
